"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01006099999","2023-11-22T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","190,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0000,1","-0030,1","09864,1","240,M,+0006,1","240,N,+0000,1","99999,9,09849,1","7,1,016,1,+999,9",,"3,99,0210,1,999","SYN07601006 46/// /1916 10000 21030 39849 49864 57016 333 10006 20000 90710 91121=",
"01006099999","2023-11-22T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","170,1,N,0150,1","99999,9,9,N","999999,9,9,9","-0002,1","-0033,1","09855,1","240,M,+0000,1","240,N,-0004,1","99999,9,09839,1","7,1,009,1,+999,9",,"3,99,0170,1,999","SYN07601006 46/// /1715 11002 21033 39839 49855 57009 333 10000 21004 90710 91117=",
"01006099999","2023-11-22T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","156,1,N,0140,1","99999,9,9,9","999999,9,9,9","-0002,1","-0036,1","09886,1",,,"99999,9,09871,1","0,1,016,1,+999,9","0170,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-23T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","150,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0010,1","-0043,1","09931,1","240,M,-0009,1","240,N,-0012,1","99999,9,09916,1","3,1,020,1,+999,9",,"3,99,0160,1,999","SYN07601006 46/// /1513 11010 21043 39916 49931 53020 333 11009 21012 90710 91116=",
"01006099999","2023-11-23T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0022,1","-0044,1","09990,1","240,M,-0019,1","240,N,-0024,1","99999,9,09975,1","3,1,035,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /1410 11022 21044 39975 49990 53035 333 11019 21024 90710 91111=",
"01006099999","2023-11-23T10:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","129,1,N,0067,1","99999,9,9,9","999999,9,9,9","-0019,1","-0034,1","10001,1","120,M,-0018,1","120,N,-0022,1","99999,9,09985,1","2,1,033,1,+999,9","0122,1","9,99,0104,1,999","SYN004BUFR",
"01006099999","2023-11-23T12:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","113,1,N,0080,1","99999,9,9,9","999999,9,9,9","-0019,1","-0036,1","10013,1","120,M,-0015,1","120,N,-0019,1","99999,9,09998,1","3,1,023,1,+999,9","0109,1","9,99,0111,1,999","SYN004BUFR",
"01006099999","2023-11-23T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","110,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0020,1","-0049,1","10025,1","240,M,-0020,1","240,N,-0022,1","99999,9,10009,1","2,1,012,1,+999,9",,"3,99,0120,1,999","SYN07601006 46/// /1110 11020 21049 30009 40025 52012 333 11020 21022 90710 91112=",
"01006099999","2023-11-23T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","110,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0026,1","-0041,1","10054,1","240,M,-0025,1","240,N,-0027,1","99999,9,10039,1","3,1,013,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /1104 11026 21041 30039 40054 53013 333 11025 21027 90710 91106=",
"01006099999","2023-11-24T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0040,1","-0052,1","10078,1","240,M,-0037,1","240,N,-0042,1","99999,9,10062,1","2,1,014,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /2402 11040 21052 30062 40078 52014 333 11037 21042 90710 91103=",
"01006099999","2023-11-24T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0074,1","-0089,1","10107,1","240,M,-0065,1","240,N,-0075,1","99999,9,10090,1","2,1,014,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2305 11074 21089 30090 40107 52014 333 11065 21075 90710 91106=",
"01006099999","2023-11-24T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0046,1","-0075,1","10122,1","240,M,-0046,1","240,N,-0063,1","99999,9,10106,1","2,1,008,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /2406 11046 21075 30106 40122 52008 333 11046 21063 90710 91106=",
"01006099999","2023-11-24T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0036,1","-0066,1","10138,1","240,M,-0031,1","240,N,-0043,1","99999,9,10122,1","2,1,009,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /2305 11036 21066 30122 40138 52009 333 11031 21043 90710 91105=",
"01006099999","2023-11-25T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0039,1","-0054,1","10151,1","240,M,-0036,1","240,N,-0041,1","99999,9,10135,1","2,1,005,1,+999,9",,"3,99,0010,1,999","SYN08201006 46/// /2901 11039 21054 30135 40151 52005 90300 333 11036 21041 90710 91101=",
"01006099999","2023-11-25T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","190,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0032,1","-0077,1","10151,1","240,M,-0030,1","240,N,-0041,1","99999,9,10135,1",,,"3,99,0040,1,999","SYN08201006 46/// /1902 11032 21077 30135 40151 54002 90900 333 11030 21041 90710 91104=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-11-25T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0036,1","-0065,1","10151,1","240,M,-0034,1","240,N,-0036,1","99999,9,10135,1","9,9,001,1,+999,9",,"3,99,0010,1,999","SYN07601006 46/// /3000 11036 21065 30135 40151 50001 333 11034 21036 90710 91101=",
"01006099999","2023-11-25T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","212,1,N,0018,1","99999,9,9,9","999999,9,9,9","-0040,1","-0057,1","10153,1",,,"99999,9,10137,1","0,1,002,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-25T23:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0041,1","99999,9,9,9","999999,9,9,9","-0037,1","-0076,1","10155,1",,,"99999,9,10139,1","2,1,005,1,+999,9","0055,1","9,99,0046,1,999","SYN004BUFR",
"01006099999","2023-11-26T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0062,1","-0072,1","10161,1","240,M,-0050,1","240,N,-0065,1","99999,9,10144,1",,,"3,99,0040,1,999","SYN07601006 46/// /2304 11062 21072 30144 40161 54003 333 11050 21065 90710 91104=","Q014     3APCTENQ02.3    3APC3  "
"01006099999","2023-11-26T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0067,1","-0091,1","10180,1","240,M,-0064,1","240,N,-0072,1","99999,9,10164,1","2,1,013,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /1905 11067 21091 30164 40180 52013 333 11064 21072 90710 91105=",
"01006099999","2023-11-26T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","210,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0047,1","-0074,1","10179,1","240,M,-0040,1","240,N,-0049,1","99999,9,10163,1","3,1,003,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /2107 11047 21074 30163 40179 53003 333 11040 21049 90710 91109=",
"01006099999","2023-11-26T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0028,1","-0051,1","10174,1","240,M,-0027,1","240,N,-0042,1","99999,9,10158,1","7,1,004,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /2208 11028 21051 30158 40174 57004 333 11027 21042 90710 91109=",
"01006099999","2023-11-27T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0001,1","-0028,1","10160,1","240,M,+0001,1","240,N,-0003,1","99999,9,10144,1","8,1,007,1,+999,9",,"3,99,0150,1,999","SYN07601006 46/// /2411 11001 21028 30144 40160 58007 333 10001 21003 90710 91115=",
"01006099999","2023-11-27T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","220,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0004,1","-0020,1","10162,1","240,M,+0005,1","240,N,+0000,1","99999,9,10147,1",,,"3,99,0150,1,999","SYN07601006 46/// /2213 10004 21020 30147 40162 54002 333 10005 20000 90710 91115=",
"01006099999","2023-11-27T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0160,1","99999,9,9,N","999999,9,9,9","+0009,1","-0016,1","10154,1","240,M,+0012,1","240,N,+0008,1","99999,9,10138,1","5,1,002,1,+999,9",,"3,99,0180,1,999","SYN07601006 46/// /2316 10009 21016 30138 40154 55002 333 10012 20008 90710 91118=",
"01006099999","2023-11-27T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","233,1,N,0140,1","99999,9,9,9","999999,9,9,9","+0020,1","-0007,1","10162,1",,,"99999,9,10146,1","2,1,011,1,+999,9","0180,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-28T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0170,1","99999,9,9,N","999999,9,9,9","+0016,1","-0005,1","10163,1","240,M,+0018,1","240,N,+0012,1","99999,9,10147,1","9,9,000,1,+999,9",,"3,99,0200,1,999","SYN07601006 46/// /2317 10016 21005 30147 40163 50000 333 10018 20012 90710 91120=",
"01006099999","2023-11-28T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","250,1,N,0190,1","99999,9,9,N","999999,9,9,9","+0026,1","-0008,1","10161,1","240,M,+0026,1","240,N,+0021,1","99999,9,10145,1","5,1,005,1,+999,9",,"3,99,0230,1,999","SYN07601006 46/// /2519 10026 21008 30145 40161 55005 333 10026 20021 90710 91123=",
"01006099999","2023-11-28T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","260,1,N,0150,1","99999,9,9,N","999999,9,9,9","+0030,1","-0017,1","10203,1","240,M,+0032,1","240,N,+0024,1","99999,9,10188,1","3,1,020,1,+999,9",,"3,99,0170,1,999","SYN07601006 46/// /2615 10030 21017 30188 40203 53020 333 10032 20024 90710 91117=",
"01006099999","2023-11-28T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","255,1,N,0091,1","99999,9,9,9","999999,9,9,9","+0007,1","-0022,1","10245,1",,,"99999,9,10229,1","3,1,018,1,+999,9","0112,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-11-29T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","330,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0013,1","-0023,1","10282,1","240,M,-0010,1","240,N,-0013,1","99999,9,10266,1","3,1,020,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /3307 11013 21023 30266 40282 53020 333 11010 21013 90710 91108=",
"01006099999","2023-11-29T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0024,1","-0034,1","10325,1","240,M,-0018,1","240,N,-0024,1","99999,9,10309,1","1,1,023,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /0707 11024 21034 30309 40325 51023 333 11018 21024 90710 91109=",
"01006099999","2023-11-29T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","060,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0054,1","-0060,1","10340,1","240,M,-0054,1","240,N,-0056,1","99999,9,10323,1","3,1,006,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /0605 11054 21060 30323 40340 53006 333 11054 21056 90710 91106=",
"01006099999","2023-11-29T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0059,1","-0078,1","10335,1","240,M,-0059,1","240,N,-0060,1","99999,9,10318,1","7,1,007,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /0705 11059 21078 30318 40335 57007 333 11059 21060 90710 91106=",
"01006099999","2023-11-30T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","060,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0067,1","-0086,1","10328,1","240,M,-0065,1","240,N,-0067,1","99999,9,10311,1",,,"3,99,0060,1,999","SYN07601006 46/// /0605 11067 21086 30311 40328 54002 333 11065 21067 90710 91106=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-11-30T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0073,1","-0086,1","10334,1","240,M,-0071,1","240,N,-0073,1","99999,9,10318,1","2,1,011,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0506 11073 21086 30318 40334 52011 333 11071 21073 90710 91108=",
"01006099999","2023-11-30T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0086,1","-0113,1","10341,1","240,M,-0086,1","240,N,-0088,1","99999,9,10324,1",,,"3,99,0090,1,999","SYN07601006 46/// /0508 11086 21113 30324 40341 54003 333 11086 21088 90710 91109=","Q014     3APCTENQ02.3    3APC3  "
"01006099999","2023-11-30T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0104,1","-0132,1","10346,1","240,M,-0100,1","240,N,-0104,1","99999,9,10329,1",,,"3,99,0100,1,999","SYN07601006 46/// /0508 11104 21132 30329 40346 54001 333 11100 21104 90710 91110=","Q014     3APCTENQ02.1    3APC3  "
"01006099999","2023-12-01T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0120,1","-0142,1","10346,1","240,M,-0118,1","240,N,-0120,1","99999,9,10330,1","6,1,003,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /0507 11120 21142 30330 40346 56003 333 11118 21120 90710 91109=",
"01006099999","2023-12-01T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","060,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0110,1","-0131,1","10341,1","240,M,-0110,1","240,N,-0116,1","99999,9,10324,1","9,9,000,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /0607 11110 21131 30324 40341 50000 333 11110 21116 90710 91110=",
"01006099999","2023-12-01T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","090,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0077,1","-0093,1","10332,1","240,M,-0077,1","240,N,-0082,1","99999,9,10316,1",,,"3,99,0100,1,999","SYN07601006 46/// /0909 11077 21093 30316 40332 54001 333 11077 21082 90710 91110=","Q014     3APCTENQ02.1    3APC3  "
"01006099999","2023-12-02T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","100,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0083,1","-0107,1","10345,1","240,M,-0080,1","240,N,-0083,1","99999,9,10328,1","3,1,007,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /1007 11083 21107 30328 40345 53007 333 11080 21083 90710 91109=",
"01006099999","2023-12-02T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","080,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0103,1","-0124,1","10357,1","240,M,-0098,1","240,N,-0111,1","99999,9,10340,1","2,1,007,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /0803 11103 21124 30340 40357 52007 333 11098 21111 90710 91105=",
"01006099999","2023-12-02T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","240,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0122,1","-0137,1","10355,1","240,M,-0119,1","240,N,-0123,1","99999,9,10338,1","8,1,003,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /2402 11122 21137 30338 40355 58003 333 11119 21123 90710 91104=",
"01006099999","2023-12-02T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","230,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0123,1","-0143,1","10337,1","240,M,-0120,1","240,N,-0123,1","99999,9,10320,1","6,1,004,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /2303 11123 21143 30320 40337 56004 333 11120 21123 90710 91103=",
"01006099999","2023-12-03T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","260,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0098,1","-0115,1","10297,1","240,M,-0097,1","240,N,-0119,1","99999,9,10280,1","7,1,020,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /2607 11098 21115 30280 40297 57020 333 11097 21119 90710 91107=",
"01006099999","2023-12-03T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","330,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0060,1","-0087,1","10272,1","240,M,-0059,1","240,N,-0061,1","99999,9,10255,1","7,1,005,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /3306 11060 21087 30255 40272 57005 333 11059 21061 90710 91108=",
"01006099999","2023-12-03T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","010,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0089,1","-0118,1","10261,1","240,M,-0081,1","240,N,-0089,1","99999,9,10245,1","9,9,001,1,+999,9",,"3,99,0120,1,999","SYN07601006 46/// /0109 11089 21118 30245 40261 50001 333 11081 21089 90710 91112=",
"01006099999","2023-12-03T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","012,1,N,0094,1","99999,9,9,9","999999,9,9,9","-0094,1","-0112,1","10259,1",,,"99999,9,10243,1","7,1,003,1,+999,9","0120,1","3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-12-04T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","050,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0089,1","-0110,1","10269,1","240,M,-0085,1","240,N,-0090,1","99999,9,10252,1","5,1,001,1,+999,9",,"3,99,0170,1,999","SYN07601006 46/// /0513 11089 21110 30252 40269 55001 333 11085 21090 90710 91117=",
"01006099999","2023-12-04T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","040,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0096,1","-0113,1","10293,1","240,M,-0096,1","240,N,-0099,1","99999,9,10277,1","3,1,010,1,+999,9",,"3,99,0160,1,999","SYN07601006 46/// /0412 11096 21113 30277 40293 53010 333 11096 21099 90710 91116=",
"01006099999","2023-12-04T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0054,1","-0068,1","10314,1","240,M,-0054,1","240,N,-0055,1","99999,9,10298,1","1,1,016,1,+999,9",,"3,99,0160,1,999","SYN07601006 46/// /0711 11054 21068 30298 40314 51016 333 11054 21055 90710 91116=",
"01006099999","2023-12-04T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","080,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0037,1","-0052,1","10353,1","240,M,-0037,1","240,N,-0043,1","99999,9,10337,1","2,1,017,1,+999,9",,"3,99,0090,1,999","SYN07601006 46/// /0807 11037 21052 30337 40353 52017 333 11037 21043 90710 91109=",
"01006099999","2023-12-05T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","090,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0045,1","-0069,1","10380,1","240,M,-0043,1","240,N,-0046,1","99999,9,10364,1","2,1,013,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /0904 11045 21069 30364 40380 52013 333 11043 21046 90710 91108=",
"01006099999","2023-12-05T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","070,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0053,1","-0065,1","10396,1","240,M,-0053,1","240,N,-0056,1","99999,9,10380,1","2,1,010,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /0703 11053 21065 30380 40396 52010 333 11053 21056 90710 91106=",
"01006099999","2023-12-05T11:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","088,1,N,0024,1","99999,9,9,9","999999,9,9,9","-0050,1","-0065,1","10399,1","120,M,-0050,1","120,N,-0054,1","99999,9,10383,1","3,1,007,1,+999,9",,"9,99,0024,1,999","SYN004BUFR",
"01006099999","2023-12-05T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","080,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0055,1","-0066,1","10395,1","240,M,-0053,1","240,N,-0055,1","99999,9,10379,1",,,"3,99,0090,1,999","SYN07601006 46/// /0807 11055 21066 30379 40395 54002 333 11053 21055 90710 91109=","Q014     3APCTENQ02.2    3APC3  "
"01006099999","2023-12-05T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0071,1","-0081,1","10402,1","240,M,-0066,1","240,N,-0074,1","99999,9,10385,1","2,1,004,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /1302 11071 21081 30385 40402 52004 333 11066 21074 90710 91104=",
"01006099999","2023-12-06T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","090,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0063,1","-0074,1","10402,1","240,M,-0063,1","240,N,-0070,1","99999,9,10385,1",,,"3,99,0030,1,999","SYN07601006 46/// /0902 11063 21074 30385 40402 54001 333 11063 21070 90710 91103=","Q014     3APCTENQ02.1    3APC3  "
"01006099999","2023-12-06T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","120,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0055,1","-0068,1","10401,1","240,M,-0055,1","240,N,-0059,1","99999,9,10385,1","2,1,003,1,+999,9",,"3,99,0030,1,999","SYN07601006 46/// /1202 11055 21068 30385 40401 52003 333 11055 21059 90710 91103=",
"01006099999","2023-12-06T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0061,1","-0072,1","10390,1","240,M,-0058,1","240,N,-0068,1","99999,9,10374,1","7,1,008,1,+999,9",,"3,99,0040,1,999","SYN07601006 46/// /1303 11061 21072 30374 40390 57008 333 11058 21068 90710 91104=",
"01006099999","2023-12-06T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","091,1,N,0014,1","99999,9,9,9","999999,9,9,9","-0055,1","-0073,1","10377,1",,,"99999,9,10361,1","7,1,010,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01006099999","2023-12-06T23:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","097,1,N,0039,1","99999,9,9,9","999999,9,9,9","-0052,1","-0068,1","10370,1",,,"99999,9,10353,1","7,1,010,1,+999,9","0058,1","9,99,0048,1,999","SYN004BUFR",
"01006099999","2023-12-07T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","100,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0052,1","-0065,1","10348,1","240,M,-0052,1","240,N,-0058,1","99999,9,10332,1","7,1,016,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /1003 11052 21065 30332 40348 57016 333 11052 21058 90710 91105=",
"01006099999","2023-12-07T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","130,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0060,1","-0070,1","10313,1","240,M,-0056,1","240,N,-0070,1","99999,9,10297,1","7,1,013,1,+999,9",,"3,99,0060,1,999","SYN07601006 46/// /1306 11060 21070 30297 40313 57013 333 11056 21070 90710 91106=",
"01006099999","2023-12-07T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","110,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0066,1","-0076,1","10278,1","240,M,-0061,1","240,N,-0081,1","99999,9,10262,1","6,1,020,1,+999,9",,"3,99,0070,1,999","SYN07601006 46/// /1102 11066 21076 30262 40278 56020 333 11061 21081 90710 91107=",
"01006099999","2023-12-07T21:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","120,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0061,1","-0069,1","10246,1","240,M,-0052,1","240,N,-0066,1","99999,9,10230,1","7,1,012,1,+999,9",,"3,99,0050,1,999","SYN07601006 46/// /1204 11061 21069 30230 40246 57012 333 11052 21066 90710 91105=",
"01006099999","2023-12-08T03:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","100,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0037,1","-0049,1","10211,1","240,M,-0037,1","240,N,-0039,1","99999,9,10194,1","8,1,015,1,+999,9",,"3,99,0080,1,999","SYN07601006 46/// /1004 11037 21049 30194 40211 58015 333 11037 21039 90710 91108=",
"01006099999","2023-12-08T09:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","140,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0024,1","-0040,1","10165,1","240,M,-0023,1","240,N,-0028,1","99999,9,10149,1","6,1,022,1,+999,9",,"3,99,0100,1,999","SYN07601006 46/// /1408 11024 21040 30149 40165 56022 333 11023 21028 90710 91110=",
"01006099999","2023-12-08T15:00:00","4","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","99999","V020","160,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0015,1","-0034,1","10124,1","240,M,-0012,1","240,N,-0016,1","99999,9,10108,1","7,1,014,1,+999,9",,"3,99,0110,1,999","SYN07601006 46/// /1610 11015 21034 30108 40124 57014 333 11012 21016 90710 91111=",
