"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"01001499999","2023-01-04T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0139,1","00457,1,C,N","008000,1,9,9","+0030,1","+0030,1","99999,9","02,1,+00335,1,99,9","04,1,+00457,1,99,9","07,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9","09920,1,99999,9","61,1",,"0201,1","MET072METAR ENSO 040820Z 10027G39KT 8000 -RA FEW011 SCT015 BKN020 03/03 Q0992=",
"01001499999","2023-01-04T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0134,1","00488,1,C,N","009999,1,9,9","+0040,1","+0020,1","99999,9","02,1,+00305,1,99,9","04,1,+00488,1,99,9","07,1,+00975,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","09920,1,99999,9","61,1",,"0185,1","MET072METAR ENSO 040850Z 11026G36KT 9999 -RA FEW010 SCT016 BKN032 04/02 Q0992=",
"01001499999","2023-01-04T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0149,1","00549,1,C,N","009000,1,9,9","+0030,1","+0020,1","99999,9","02,1,+00457,1,99,9","04,1,+00549,1,99,9","07,1,+00823,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09920,1,99999,9","63,1",,"0206,1","MET071METAR ENSO 040920Z 11029G40KT 9000 RA FEW015 SCT018 BKN027 03/02 Q0992=",
"01001499999","2023-01-04T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0154,1","00610,1,C,N","009999,1,9,9","+0030,1","+0020,1","99999,9","02,1,+00427,1,99,9","04,1,+00610,1,99,9","07,1,+01311,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09910,1,99999,9","61,1",,"0221,1","MET072METAR ENSO 040950Z 11030G43KT 9999 -RA FEW014 SCT020 BKN043 03/02 Q0991=",
"01001499999","2023-01-04T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0165,1","01372,1,9,N","009999,1,9,9","+0030,1","+0010,1","99999,9","02,1,+00457,1,99,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09910,1,99999,9",,,"0237,1","MET061METAR ENSO 041020Z 11032G46KT 9999 FEW015 BKN045 03/01 Q0991=",
"01001499999","2023-01-04T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0144,1","01219,1,9,N","009999,1,9,9","+0040,1","+0010,1","99999,9","02,1,+00853,1,99,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00853,1,99,9,99,9","09910,1,99999,9",,,"0196,1","MET061METAR ENSO 041050Z 11028G38KT 9999 FEW028 BKN040 04/01 Q0991=",
"01001499999","2023-01-04T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0139,1","01219,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00762,1,99,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09910,1,99999,9",,,"0211,1","MET062METAR ENSO 041120Z 11027G41KT 9999 FEW025 BKN040 05/M00 Q0991=",
"01001499999","2023-01-04T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0139,1","01280,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00853,1,99,9","07,1,+01280,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00853,1,99,9,99,9","09900,1,99999,9",,,"0201,1","MET062METAR ENSO 041150Z 11027G39KT 9999 FEW028 BKN042 05/M00 Q0990=",
"01001499999","2023-01-04T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0134,1","01219,1,C,N","009999,1,9,9","+0060,1","-0010,1","99999,9","07,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","09900,1,99999,9",,,"0196,1","MET055METAR ENSO 041220Z 11026G38KT 9999 BKN040 06/M01 Q0990=",
"01001499999","2023-01-04T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0129,1","01219,1,C,N","009999,1,9,9","+0060,1","-0010,1","99999,9","07,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","09900,1,99999,9",,,"0190,1","MET055METAR ENSO 041250Z 11025G37KT 9999 BKN040 06/M01 Q0990=",
"01001499999","2023-01-04T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0144,1","01219,1,C,N","009999,1,9,9","+0060,1","-0010,1","99999,9","07,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","09900,1,99999,9",,,,"MET052METAR ENSO 041320Z 11028KT 9999 BKN040 06/M01 Q0990=",
"01001499999","2023-01-04T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0144,1","01219,1,C,N","009999,1,9,9","+0050,1","-0010,1","99999,9","07,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","09890,1,99999,9",,,"0206,1","MET055METAR ENSO 041350Z 11028G40KT 9999 BKN040 05/M01 Q0989=",
"01001499999","2023-01-04T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0129,1","01158,1,9,N","009999,1,9,9","+0050,1","-0010,1","99999,9","02,1,+00762,1,99,9","07,1,+01158,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09890,1,99999,9",,,"0190,1","MET062METAR ENSO 041420Z 11025G37KT 9999 FEW025 BKN038 05/M01 Q0989=",
"01001499999","2023-01-04T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0124,1","01158,1,9,N","009999,1,9,9","+0050,1","-0010,1","99999,9","02,1,+00762,1,99,9","07,1,+01158,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09890,1,99999,9",,,"0175,1","MET062METAR ENSO 041450Z 11024G34KT 9999 FEW025 BKN038 05/M01 Q0989=",
"01001499999","2023-01-04T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0103,1","01250,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00671,1,99,9","07,1,+01250,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00671,1,99,9,99,9","09900,1,99999,9","80,1",,"0165,1","MET068METAR ENSO 041520Z 10020G32KT 9999 -SHRA FEW022 BKN041 05/M00 Q0990=",
"01001499999","2023-01-04T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0057,1","01250,1,9,N","009999,1,9,9","+0050,1","+0000,1","99999,9","02,1,+00457,1,99,9","07,1,+01250,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09900,1,99999,9","16,1",,,"MET064METAR ENSO 041550Z 10011KT 9999 VCSH FEW015 BKN041 05/M00 Q0990=",
"01001499999","2023-01-04T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","100,1,N,0082,1","01311,1,9,N","009999,1,9,9","+0050,1","-0010,1","99999,9","02,1,+00457,1,99,9","07,1,+01311,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09900,1,99999,9",,,,"MET059METAR ENSO 041620Z 10016KT 9999 FEW015 BKN043 05/M01 Q0990=",
"01001499999","2023-01-05T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0072,1","00396,1,C,N","004000,1,9,9","+0000,1","+0000,1","99999,9","07,1,+00396,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10080,1,99999,9","86,1",,,"MET057METAR ENSO 050650Z 12014KT 4000 SHSN BKN013 00/M00 Q1008=",
"01001499999","2023-01-05T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0082,1","00549,1,9,N","007000,1,9,9","+0000,1","+0000,1","99999,9","04,1,+00335,1,99,9","07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10080,1,99999,9","85,1",,,"MET064METAR ENSO 050720Z 12016KT 7000 -SHSN SCT011 BKN018 00/00 Q1008=",
"01001499999","2023-01-05T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0082,1","00518,1,9,N","008000,1,9,9","+0000,1","+0000,1","99999,9","04,1,+00305,1,99,9","07,1,+00518,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10080,1,99999,9","85,1",,,"MET064METAR ENSO 050750Z 12016KT 8000 -SHSN SCT010 BKN017 00/00 Q1008=",
"01001499999","2023-01-05T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0088,1","00518,1,9,N","006000,1,9,9","+0000,1","+0000,1","99999,9","04,1,+00305,1,99,9","07,1,+00518,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10090,1,99999,9","85,1",,,"MET064METAR ENSO 050820Z 12017KT 6000 -SHSN SCT010 BKN017 00/00 Q1009=",
"01001499999","2023-01-05T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0088,1","00518,1,9,N","006000,1,9,9","+0000,1","+0000,1","99999,9","04,1,+00305,1,99,9","07,1,+00518,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10090,1,99999,9","85,1",,,"MET064METAR ENSO 050850Z 12017KT 6000 -SHSN SCT010 BKN017 00/00 Q1009=",
"01001499999","2023-01-05T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0093,1","00488,1,9,N","005000,1,9,9","+0010,1","+0010,1","99999,9","04,1,+00305,1,99,9","07,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10090,1,99999,9","71,1",,,"MET062METAR ENSO 050920Z 12018KT 5000 -SN SCT010 BKN016 01/01 Q1009=",
"01001499999","2023-01-05T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0088,1","00488,1,9,N","008000,1,9,9","+0010,1","+0010,1","99999,9","04,1,+00305,1,99,9","07,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10100,1,99999,9","71,1",,,"MET062METAR ENSO 050950Z 12017KT 8000 -SN SCT010 BKN016 01/01 Q1010=",
"01001499999","2023-01-05T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0077,1","00671,1,9,N","009999,1,9,9","+0010,1","+0010,1","99999,9","02,1,+00457,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","16,1",,,"MET069METAR ENSO 051020Z 12015KT 9999 6000N VCSH FEW015 BKN022 01/01 Q1010=",
"01001499999","2023-01-05T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0082,1","00671,1,9,N","009999,1,9,9","+0010,1","+0010,1","99999,9","02,1,+00457,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","85,1",,,"MET064METAR ENSO 051050Z 12016KT 9999 -SHSN FEW015 BKN022 01/01 Q1010=",
"01001499999","2023-01-05T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0077,1","00671,1,9,N","009999,1,9,9","+0010,1","+0010,1","99999,9","02,1,+00457,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10110,1,99999,9","85,1",,,"MET064METAR ENSO 051120Z 12015KT 9999 -SHSN FEW015 BKN022 01/01 Q1011=",
"01001499999","2023-01-05T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0067,1","00671,1,9,N","009999,1,9,9","+0010,1","+0010,1","99999,9","02,1,+00457,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10110,1,99999,9","85,1",,,"MET064METAR ENSO 051150Z 12013KT 9999 -SHSN FEW015 BKN022 01/01 Q1011=",
"01001499999","2023-01-05T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0057,1","00762,1,9,N","009999,1,9,9","+0010,1","+0010,1","99999,9","04,1,+00610,1,99,9","07,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR ENSO 051220Z 12011KT 9999 SCT020 BKN025 01/01 Q1011=",
"01001499999","2023-01-05T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0067,1","00671,1,C,N","009999,1,9,9","+0020,1","+0010,1","99999,9","07,1,+00671,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00671,1,99,9,99,9","10110,1,99999,9",,,,"MET051METAR ENSO 051250Z 13013KT 9999 BKN022 02/01 Q1011=",
"01001499999","2023-01-05T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0077,1","00610,1,C,N","009999,1,9,9","+0020,1","+0000,1","99999,9","02,1,+00488,1,99,9","04,1,+00610,1,99,9","07,1,+01036,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10110,1,99999,9",,,,"MET065METAR ENSO 051320Z 14015KT 9999 FEW016 SCT020 BKN034 02/00 Q1011=",
"01001499999","2023-01-05T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0082,1","00610,1,C,N","009999,1,9,9","+0020,1","+0000,1","99999,9","02,1,+00396,1,99,9","04,1,+00610,1,99,9","07,1,+00975,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00396,1,99,9,99,9","10110,1,99999,9",,,,"MET065METAR ENSO 051350Z 15016KT 9999 FEW013 SCT020 BKN032 02/00 Q1011=",
"01001499999","2023-01-05T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","150,1,N,0067,1","00610,1,C,N","009999,1,9,9","+0020,1","+0010,1","99999,9","02,1,+00457,1,99,9","04,1,+00610,1,99,9","07,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET065METAR ENSO 051420Z 15013KT 9999 FEW015 SCT020 BKN025 02/01 Q1011=",
"01001499999","2023-01-05T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0077,1","00488,1,C,N","009999,1,9,9","+0010,1","+0010,1","99999,9","04,1,+00366,1,99,9","04,1,+00488,1,99,9","07,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET065METAR ENSO 051450Z 12015KT 9999 SCT012 SCT016 BKN025 01/01 Q1011=",
"01001499999","2023-01-05T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0098,1","00610,1,9,N","009999,1,9,9","+0020,1","+0000,1","99999,9","04,1,+00457,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR ENSO 051520Z 14019KT 9999 SCT015 BKN020 02/00 Q1011=",
"01001499999","2023-01-05T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0108,1","00610,1,9,N","009999,1,9,9","+0020,1","+0000,1","99999,9","04,1,+00457,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR ENSO 051550Z 14021KT 9999 SCT015 BKN020 02/00 Q1011=",
"01001499999","2023-01-05T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0088,1","00671,1,9,N","009999,1,9,9","+0020,1","+0000,1","99999,9","04,1,+00518,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00518,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR ENSO 051620Z 14017KT 9999 SCT017 BKN022 02/00 Q1011=",
"01001499999","2023-01-05T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","140,1,N,0082,1","00549,1,C,N","009999,1,9,9","+0030,1","+0000,1","99999,9","07,1,+00549,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET051METAR ENSO 051650Z 14016KT 9999 BKN018 03/00 Q1011=",
"01001499999","2023-01-06T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0108,1","00427,1,9,N","008000,1,9,9","+0020,1","+0020,1","99999,9","04,1,+00244,1,99,9","07,1,+00427,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","09980,1,99999,9","84,1",,,"MET065METAR ENSO 060650Z 13021KT 8000 SHSNRA SCT008 BKN014 02/02 Q0998=",
"01001499999","2023-01-06T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0098,1","00366,1,9,N","009000,1,9,9","+0020,1","+0020,1","99999,9","04,1,+00244,1,99,9","07,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","09980,1,99999,9","68,1",,,"MET064METAR ENSO 060720Z 12019KT 9000 -RASN SCT008 BKN012 02/02 Q0998=",
"01001499999","2023-01-06T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0124,1","00457,1,9,N","009999,1,9,9","+0020,1","+0020,1","99999,9","04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","09970,1,99999,9","68,1",,"0175,1","MET067METAR ENSO 060750Z 11024G34KT 9999 -RASN SCT010 BKN015 02/02 Q0997=",
"01001499999","2023-01-06T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0124,1","00762,1,9,N","009999,1,9,9","+0020,1","+0020,1","99999,9","04,1,+00305,1,99,9","07,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","09970,1,99999,9","16,1",,"0175,1","MET066METAR ENSO 060820Z 11024G34KT 9999 VCSH SCT010 BKN025 02/02 Q0997=",
"01001499999","2023-01-06T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0113,1","00914,1,9,N","009999,1,9,9","+0030,1","+0020,1","99999,9","02,1,+00305,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","09970,1,99999,9","16,1",,"0165,1","MET066METAR ENSO 060850Z 12022G32KT 9999 VCSH FEW010 BKN030 03/02 Q0997=",
"01001499999","2023-01-06T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","110,1,N,0113,1","00914,1,C,N","009999,1,9,9","+0030,1","+0010,1","99999,9","07,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","09970,1,99999,9","16,1",,"0165,1","MET059METAR ENSO 060920Z 11022G32KT 9999 VCSH BKN030 03/01 Q0997=",
"01001499999","2023-01-06T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0108,1","01067,1,C,N","009999,1,9,9","+0040,1","+0000,1","99999,9","07,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01067,1,99,9,99,9","09970,1,99999,9",,,"0160,1","MET054METAR ENSO 060950Z 12021G31KT 9999 BKN035 04/00 Q0997=",
"01001499999","2023-01-06T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0108,1","01067,1,9,N","009999,1,9,9","+0040,1","+0000,1","99999,9","04,1,+00518,1,99,9","07,1,+01067,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00518,1,99,9,99,9","09970,1,99999,9","80,1",,,"MET065METAR ENSO 061020Z 12021KT 9999 -SHRA SCT017 BKN035 04/M00 Q0997=",
"01001499999","2023-01-06T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0093,1","00914,1,9,N","009999,1,9,9","+0040,1","+0000,1","99999,9","02,1,+00457,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09970,1,99999,9",,,,"MET059METAR ENSO 061050Z 12018KT 9999 FEW015 BKN030 04/M00 Q0997=",
"01001499999","2023-01-06T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0088,1","00914,1,C,N","009999,1,9,9","+0040,1","+0000,1","99999,9","07,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","09970,1,99999,9",,,"0149,1","MET055METAR ENSO 061120Z 12017G29KT 9999 BKN030 04/M00 Q0997=",
"01001499999","2023-01-06T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0103,1","00914,1,C,N","009999,1,9,9","+0040,1","+0000,1","99999,9","07,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","09960,1,99999,9",,,,"MET051METAR ENSO 061150Z 12020KT 9999 BKN030 04/00 Q0996=",
"01001499999","2023-01-06T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0103,1","01097,1,9,N","009999,1,9,9","+0040,1","+0010,1","99999,9","04,1,+00853,1,99,9","07,1,+01097,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00853,1,99,9,99,9","09950,1,99999,9",,,"0154,1","MET061METAR ENSO 061250Z 12020G30KT 9999 SCT028 BKN036 04/01 Q0995=",
"01001499999","2023-01-06T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0103,1","00792,1,9,N","009000,1,9,9","+0040,1","+0010,1","99999,9","02,1,+00457,1,99,9","07,1,+00792,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09950,1,99999,9","61,1",,"0154,1","MET065METAR ENSO 061320Z 12020G30KT 9000 -RA FEW015 BKN026 04/01 Q0995=",
"01001499999","2023-01-06T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0108,1","00701,1,9,N","009999,1,9,9","+0040,1","+0010,1","99999,9","02,1,+00427,1,99,9","07,1,+00701,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09950,1,99999,9","63,1",,"0165,1","MET064METAR ENSO 061350Z 12021G32KT 9999 RA FEW014 BKN023 04/01 Q0995=",
"01001499999","2023-01-06T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","120,1,N,0093,1","00549,1,9,N","009999,1,9,9","+0030,1","+0020,1","99999,9","02,1,+00427,1,99,9","07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00427,1,99,9,99,9","09950,1,99999,9","63,1",,,"MET061METAR ENSO 061420Z 12018KT 9999 RA FEW014 BKN018 03/02 Q0995=",
"01001499999","2023-01-06T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0077,1","00610,1,9,N","007000,1,9,9","+0030,1","+0030,1","99999,9","02,1,+00457,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","09950,1,99999,9","63,1",,,"MET061METAR ENSO 061450Z 13015KT 7000 RA FEW015 BKN020 03/03 Q0995=",
"01001499999","2023-01-06T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","130,1,N,0062,1","00396,1,C,N","007000,1,9,9","+0030,1","+0030,1","99999,9","07,1,+00396,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","09950,1,99999,9","63,1",,,"MET054METAR ENSO 061520Z 13012KT 7000 RA BKN013 03/03 Q0995=",
"01001499999","2023-01-06T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","99999","V020","170,1,N,0051,1","00396,1,C,N","007000,1,9,9","+0040,1","+0040,1","99999,9","04,1,+00244,1,99,9","04,1,+00396,1,99,9","07,1,+00518,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","09950,1,99999,9","61,1",,,"MET069METAR ENSO 061550Z 17010KT 7000 -RA SCT008 SCT013 BKN017 04/04 Q0995=",
